session,rcid,importantvote,date,unres,me,nu,di,hr,co,ec,yes,no,abstain,descr,short,unres_title
16,745,0,11/5/1961,R/16/871A,0,0,0,0,1,0,19,46,36,"TO ADOPT A U.S.S.R. AMENDMENT (A/L.370) TO THE 38-POWER DRAFT RESOLUTION (A/L.366 AND ADD.1-3), PROVIDING FOR A STUDY COMMISSION ON THE SPECIFIC PROBLEMS OF VARIOUS TERRITORIES WITH REGARD TO IMPLEMENTATION OF THE DECLARATION ON THE GRANTING OF",COLONIALISM,R/16/871ACOLONIALISM
16,746,0,11/5/1961,R/16/871B,0,0,0,0,1,0,97,0,4,TO ADOPT THE 38-POWER DRAFT RESOLUTION (A/L.366 AND ADD.1-3) PROVIDING FOR A STUDY COMMISSION ON THE PROBLEMS RE IMPLEMENTATION OF THE DECLARATION ON THE GRANTING OF INDEPENDENCE TO COLONIAL COUNTRIES AND PEOPLES.,"INDEPENDENCE, IMPLEMENTATION","R/16/871BINDEPENDENCE, IMPLEMENTATION"
16,747,0,11/5/1961,R/16/873,0,0,0,0,1,0,53,36,14,"TO ADOPT LAST PREAMBULAR PARAGRAPH OF THE 13-POWER DRAFT RESOL. (A/L.368) URGING DUTCH-INDONESIAN RENEWED NEGOTIATIONS OVER WEST IRIAN, SAID PARAGRAPH PROVIDING THAT ANY SOLUTION TO THE FUTURE OF A NON-SELF-GOVERNING TERRITORY BE BASED ON THE P",NON SELF GOVERNING TERRITORIES,R/16/873NON SELF GOVERNING TERRITORIES
16,748,0,11/5/1961,R/16/875,0,0,0,0,1,0,53,41,9,TO ADOPT WHOLE 13-POWER DRAFT RESOLUTION (A/L.368) ON RENEWED DUTCH-INDONESIAN NEGOTIATIONS OVER WEST IRIAN.,WEST IRIAN,R/16/875WEST IRIAN
16,749,0,11/5/1961,R/16/876,0,0,0,0,1,0,41,40,21,TO ADOPT 9-POWER DRAFT RESOLUTION (A/L.367/REV.1) URGING FURTHER DUTCH-INDONESIAN NEGOTIATIONS OVER THE FUTURE OF WEST NEW GUINEA.,WEST IRIAN,R/16/876WEST IRIAN
16,750,0,11/6/1961,R/16/887,0,0,0,0,0,0,48,31,22,TO ADOPT OPERATIVE PARAGRAPHS 5-7 OF THE SPECIAL POLITICAL COMM. DRAFT RESOL. I (A/4968) IMPOSING SANCTIONS AGAINST SOUTH AFRICA FOR ITS DETERMINED MAINTENANCE OF APARTHEID POLICIES.  SAID PARAGRAPHS DRAW SECURITY COUNCIL ATTENTION TO A POSSIBL,"SOUTH AFRICA, SANCTIONS","R/16/887SOUTH AFRICA, SANCTIONS"
16,751,0,11/6/1961,R/16/888A,0,0,0,0,0,0,52,30,18,"TO ADOPT 2ND PART OF OPERATIVE PARAGRAPH 4 OF THE SPECIAL POLITICAL COMM. DRAFT RESOLUTION II (A/4968) REQUESTING SECURITY COUNCIL TO CONSIDER MEASURES AGAINST SOUTH AFRICA FOR VIOLATIONS OF THE UN CHARTER, WHICH PART REQUESTS SECURITY COUNCIL","SOUTH AFRICA, SANCTIONS","R/16/888ASOUTH AFRICA, SANCTIONS"
16,752,0,11/6/1961,R/16/888B,0,0,0,0,0,0,50,33,17,"TO ADOPT OPERATIVE PARAGRAPH 6 OF THE SPECIAL POLITICAL COMM. DRAFT RESOL. II (A/4968), WHICH PARAGRAPH URGES UN MEMBERS TO TAKE SEPARATE AND COLLECTIVE ACTION AGAINST SOUTH AFRICA.","SOUTH AFRICA, SANCTIONS","R/16/888BSOUTH AFRICA, SANCTIONS"
16,753,0,11/6/1961,R/16/889A,0,0,0,0,0,0,47,32,21,TO ADOPT OPERATIVE PARAGRAPH 7 OF THE SPECIAL POLITICAL COMM. DRAFT RESOL. II (A/4968) WHICH PARAGRAPH CALLS UPON UN MEMBERS TO CEASE THEIR PETROLEUM EXPORTS TO SOUTH AFRICA.,"SOUTH AFRICA, SANCTIONS","R/16/889ASOUTH AFRICA, SANCTIONS"
16,754,0,11/6/1961,R/16/889B,0,0,0,0,0,0,97,2,1,"TO ADOPT SPECIAL POLITICAL COMMITTEE DRAFT RESOLUTION II (A/4968), MINUS THE UNADOPTED PARAGRAPHS 4 (PART 2), 6 AND 7, WHICH PARAGRAPHS HAD DEPLORED CONTINUED SOUTH AFRICA DISREGARD OF THE UN WITH RESPECT TO ITS APARTHEID POLICIES AND CALLING O","SOUTH AFRICA, SANCTIONS","R/16/889BSOUTH AFRICA, SANCTIONS"
16,755,0,12/3/1961,R/16/1029,0,0,0,0,1,0,33,21,37,TO ADOPT SPECIAL POLITICAL COMMITTEE DRAFT RESOLUTION (A/5010) URGING WITHDRAWAL OF FOREIGN FORCES FROM OMAN AND URGING A NEGOTIATED POLITICAL SETTLEMENT.,"OMAN, SELF-DETERMINATION","R/16/1029OMAN, SELF-DETERMINATION"
16,756,0,12/4/1961,R/16/1068A,0,0,0,0,0,0,61,21,20,"TO ADOPT AN AUSTRALIAN MOTION FOR PRIORITY, ON THE 5-POWER DRAFT RESOL. (A/L.372) REQUIRING APPLICATION OF THE 2/3 MAJORITY RULE IN VOTING ON THE QUESTION OF CHANGING THE REPRESENTATION OF CHINA IN THE UN.",CHINA REPRESENTATION,R/16/1068ACHINA REPRESENTATION
16,757,0,12/4/1961,R/16/1068B,0,0,0,0,0,0,61,34,7,TO ADOPT 5-POWER DRAFT RESOLUTION (A/L.372) REQUIRING 2/3 MAJORITY IN DECIDING THE QUESTION OF CHINA REPRESENTATION IN THE UN.,CHINA REPRESENTATION,R/16/1068BCHINA REPRESENTATION
16,758,0,12/4/1961,R/2/1069A,0,0,0,0,0,0,23,41,39,"TO ADOPT PART 1 OF THE 3-POWER AMENDMENT (A/L.375) TO THE U.S.S.R. DRAFT RESOLUTION (A/L.360) CALLING FOR THE RESTORATION OF THE LAWFUL RIGHTS OF THE PEOPLE'S REPUBLIC OF CHINA IN THE UN, WHICH PART PROVIDES FOR THE REMOVAL OF THE PRESENT NATIO",CHINA REPRESENTATION,R/2/1069ACHINA REPRESENTATION
16,759,0,12/4/1961,R/16/2/1069B,0,0,0,0,0,0,30,45,29,"TO ADOPT PART 2 OF THE 3-POWER AMENDMENT (A/L.375) TO THE U.S.S.R. DRAFT RESOLUTION (A/L.360), WHICH PART WOULD SEAT COMMUNIST CHINA IN THE UN.",CHINA REPRESENTATION,R/16/2/1069BCHINA REPRESENTATION
16,760,0,12/4/1961,R/16/1069C,0,0,0,0,0,0,37,48,19,TO ADOPT U.S.S.R. DRAFT RESOLUTION (A/L.360).,CHINA REPRESENTATION,R/16/1069CCHINA REPRESENTATION
16,761,0,12/7/1961,R/16/1077,0,0,0,0,0,0,29,50,14,"TO ADOPT 6-POWER AMENDMENT (A/L.374) TO THE 6TH COMM. DRAFT RESOLUTION (A/5013), CALLING FOR A VIENNA INTERNATIONAL CONFERENCE ON THE DRAFT ARTICLES ON CONSULAR RELATIONS PROPOSED BY THE INTERNATIONAL LAW COMMISSION.  THE 6-POWER AMENDMENT REVI",CONSULAR RELATIONS,R/16/1077CONSULAR RELATIONS
16,762,0,12/1/1961,R/16/1104A,0,0,0,0,1,0,32,50,12,"TO ADOPT A U.S. MOTION FOR SEPARATE VOTES ON LAST PREAMBULAR PARAGRAPH AND OPERATIVE PARAGRAPHS 1, 5, AND 8 OF THE 4TH COMMITTEE DRAFT RESOLUTION (A/4998) CONDEMNING PORTUGUESE NON-COMPLIANCE WITH UN RESOLUTIONS ON ANGOLA. THE U.S. DELEGATION H","NON SELF GOVERNING TERRITORIES, INFORMATION","R/16/1104ANON SELF GOVERNING TERRITORIES, INFORMATION"
16,763,0,12/1/1961,R/16/1104B,0,0,0,0,1,0,16,56,22,"TO ADOPT A U.S. AMENDMENT (A/L.381) TO 4TH COMM. DRAFT RESOLUTION (A/4998), REPLACING WORD \CONDEMNS\\ IN OPERATIVE PARAGRAPH 1 WITH WORD \\""REGRETS.\\""""","NON SELF GOVERNING TERRITORIES, INFORMATION","R/16/1104BNON SELF GOVERNING TERRITORIES, INFORMATION"
16,764,0,12/1/1961,R/16/1105A,0,0,0,0,1,0,90,3,2,TO ADOPT 4TH COMMITTEE DRAFT RESOLUTION (A/4998).,"NON SELF GOVERNING TERRITORIES, INFORMATION","R/16/1105ANON SELF GOVERNING TERRITORIES, INFORMATION"
16,765,0,12/1/1961,R/16/1105B,0,0,0,0,1,0,77,0,16,TO ADOPT COMMITTEE DRAFT RESOLUTION (A/5047) PROVIDING FOR THE RENEWAL OF THE COMMITTEE ON INFORMATION FROM NON-SELF-GOVERNING TERRITORIES.,"NON SELF GOVERNING TERRITORIES, INFORMATION","R/16/1105BNON SELF GOVERNING TERRITORIES, INFORMATION"
16,766,0,12/1/1961,R/16/1108,0,0,0,0,0,1,59,11,18,"TO ADOPT 6-POWER AMENDMENT (A/L.379) TO THE 2ND COMM. DRAFT RESOLUTION II (A/5056) ON INTERNATIONAL TRADE AS THE PRIMARY INSTRUMENT FOR ECONOMIC DEVELOPMENT, SAID AMENDMENT REPLACING OPERATIVE PARAGRAPH 6 WITH A TEXT REQUESTING SEC. GENERAL TO","TRADE PROBLEMS, CONFERENCE","R/16/1108TRADE PROBLEMS, CONFERENCE"
16,767,0,12/1/1961,R/16/1109,0,0,0,0,0,1,72,0,18,TO ADOPT OPERATIVE PARAGRAPH 1 OF THE 2ND COMM. DRAFT RESOL. VI (A/5056) REAFFIRMING G.A. RESOL. 1522 (XV) ON THE ACCELERATION OF THE FLOW OF CAPITAL FUNDS AND TECHNICAL ASSISTANCE TO DEVELOPING COUNTRIES FROM THE THE DEVELOPED STATES.  SAID PA,INDUSTRIAL DEVELOPMENT,R/16/1109INDUSTRIAL DEVELOPMENT
16,768,0,12/1/1961,R/16/1114A,0,0,0,0,0,1,41,15,39,TO ADOPT PREAMBLE OF THE 2ND COMM. DRAFT RESOL. (A/5059) FOR THE INCLUSION OF AN ITEM ON POPULATION GROWTH AND ECONOMIC DEVELOPMENT IN THE AGENDA OF THE 17TH SESSION. SAID PREAMBLE RECALLS G.A. RESOL. 1217 (XII) AND UNESCO RESOL. 820 (XXXI).,POPULATION AND ECONOMIC GROWTH,R/16/1114APOPULATION AND ECONOMIC GROWTH
16,769,0,12/1/1961,R/16/1114B,0,0,0,0,0,1,47,25,24,"TO ADOPT WORDS \OF THE SECOND COMMITTEE\\ IN OPERATIVE PARAGRAPH OF THE 2ND COMMITTEE DRAFT RESOLUTION (A/5059).\""""",POPULATION AND ECONOMIC GROWTH,R/16/1114BPOPULATION AND ECONOMIC GROWTH
16,770,0,12/1/1961,R/16/1114C,0,0,0,0,0,1,57,11,29,"TO ADOPT 2ND COMMITTEE DRAFT RESOLUTION (A/5059) MINUS WORDS \OF THE SECOND COMMITTEE\\.\""""",POPULATION AND ECONOMIC GROWTH,R/16/1114CPOPULATION AND ECONOMIC GROWTH
16,771,0,12/2/1961,R/16/1138,0,0,0,0,0,0,56,10,29,"TO ADOPT 4-POWER DRAFT RESOLUTION (A/L.376) CALLING FOR CESSATION OF VIOLATIONS OF TIBETAN RIGHTS, FREEDOMS AND SELF-DETERMINATION.",TIBET,R/16/1138TIBET
16,772,0,12/2/1961,R/16/1141,0,0,0,0,1,0,62,0,38,TO ADOPT 1ST COMMITTEE DRAFT RESOLUTION (A/5070) CALLING FOR RENEWED FRENCH-ALGERIAN NEGOTIATIONS TOWARD THE IMPLEMENTATION OF SELF-DETERMINATION AND INDEPENDENCE FOR ALGERIA.,"ALGERIA, NEGOTIATIONS","R/16/1141ALGERIA, NEGOTIATIONS"
16,773,0,12/2/1961,R/16/1147A,1,0,0,0,0,0,44,29,25,"TO ADOPT OPERATIVE PARAGRAPH 3 OF THE SPECIAL POLITICAL COMM. DRAFT RESOLUTION (A/5068) TAKING ACTION ON THE REPORT OF THE DIRECTOR OF THE UN RELIEF AND WORKS AGENCY FOR PALESTINE REFUGEES, SAID PARAGRAPH DECIDING ON A MEMBERSHIP OF 5 FOR THE C","PALESTINE, CONCILIATION COMMISSION","R/16/1147APALESTINE, CONCILIATION COMMISSION"
16,774,0,12/2/1961,R/16/1147B,1,0,0,0,0,0,39,37,22,"TO ADOPT OPERATIVE PARAGRAPH 4 OF THE SPECIAL POLITICAL COMM. DRAFT RESOL. (A/5068), SAID PARAGRAPH REQUESTING THE RECONSTITUTED CONCILIATION COMMISSION TO TAKE MEASURES TO PROTECT THE RIGHTS, PROPERTY AND INTERESTS OF THE PALESTINE REFUGEES.","PALESTINE, REFUGEES","R/16/1147BPALESTINE, REFUGEES"
16,775,0,12/2/1961,R/16/1147C,1,0,0,0,0,0,64,14,21,"TO ADOPT OPERATIVE PARAGRAPH 1 OF THE SPECIAL POLITICAL COMM. DRAFT RESOLUTION (A/5068), SAID PARAGRAPH REQUESTING INTENSIFIED EFFORTS BY THE CONCILIATION COMMISSON TO IMPLEMENT THE \REPATRIATION\\ PARAGRAPH OF RESOL. 194 (III) AND IDENTIFY-EVA""","PALESTINE, CONCILIATION COMMISSION","R/16/1147CPALESTINE, CONCILIATION COMMISSION"
16,776,0,12/2/1961,R/16/1147D,1,0,0,0,0,0,62,0,37,TO ADOPT SPECIAL POLITICAL COMMITTEE DRAFT RESOLUTION (A/5068) MINUS OPERATIVE PARAGRAPHS 3 AND 4.,"PALESTINE, CONCILIATION COMMISSION","R/16/1147DPALESTINE, CONCILIATION COMMISSION"
16,777,0,12/2/1961,R/16/1153,0,0,0,0,0,0,52,11,32,"TO ADOPT 5TH COMM. DRAFT RESOL. (A/5062) SEEKING ICJ ADVISORY OPINION ON WHETHER THE AUTHORIZED EXPENDITURES OF THE UN CONGO OPERATIONS CONSTITUTED EXPENSES OF THE UNO UNDER CHARTER ARTICLE 17, PARA. 2.",PEACEKEEPING FINANCES,R/16/1153PEACEKEEPING FINANCES
16,778,0,12/2/1961,R/16/1156A,0,0,0,0,0,0,5,50,40,"TO ADOPT A GREEK MOTION FOR A SEPARATE VOTE ON OPERATIVE PARAGRAPH 7 OF THE 5TH COMM. DRAFT RESOLUTION (A/5066) ON THE FINANCING OF THE UNO OPERATIONS IN THE CONGO, SAID PARAGRAPH CALLING FOR A SUBSTANTIAL CONTRIBUTION FROM BELGIUM.",PEACEKEEPING FINANCES,R/16/1156APEACEKEEPING FINANCES
16,779,0,12/2/1961,R/16/1156B,0,0,0,0,0,0,67,13,15,TO ADOPT 5TH COMM. DRAFT RESOLUTION (A/5066) CONCERNING THE COST ESTIMATES AND FINANCING OF THE UN OPERATIONS IN THE CONGO.,PEACEKEEPING FINANCES,R/16/1156BPEACEKEEPING FINANCES
16,780,0,12/2/1961,R/16/1158,0,0,0,0,0,0,61,11,24,TO ADOPT 5TH COMMITTEE DRAFT RESOLUTION (A/5065) CONCERNING COST ESTIMATES FOR MAINTAINING THE UN EMERGENCY FORCE.,U.N. EMERGENCY FORCE,R/16/1158U.N. EMERGENCY FORCE
16,781,0,12/2/1961,R/16/1162,0,0,0,0,0,0,58,13,24,TO ADOPT 5TH COMM. DRAFT RESOLUTION (A/5076) APPROVING BUDGET ESTIMATES FOR THE UN FOR FINANCIAL YEAR 1962.,"U.N. BUDGET, U.S. BONDS","R/16/1162U.N. BUDGET, U.S. BONDS"
16,782,0,12/2/1961,R/16/1173,0,0,0,0,0,0,60,11,27,TO ADOPT 1ST COMMITTEE DRAFT RESOLUTION (A/5071) REQUESTING THE UN COMMISSION FOR THE UNIFICATION AND REHABILITATION OF KOREA TO CONTINUE WORK TOWARDS FULFILLMENT OF ITS OBJECTIVES AS PER RESOLUTIONS OF THE ASSEMBLY.,KOREA,R/16/1173KOREA
16,783,0,12/2/1961,R/16/1179,0,0,0,0,0,0,49,17,32,TO ADOPT 16-POWER DRAFT RESOLUTION (A/L.380) DEPLORING CONTINUED U.S.S.R.-HUNGARIAN DISREGARD OF ASSEMBLY RESOLUTIONS ON HUNGARY.,"HUNGARY, SOVIET INTERVENTION","R/16/1179HUNGARY, SOVIET INTERVENTION"
16,784,0,1/4/1962,R/16/1345,0,0,0,0,1,0,26,43,32,TO ADOPT 2-POWER DRAFT RESOLUTION (A/L.383) CONDEMNING AND CALLING FOR AN END TO THE PORTUGUESE COLONIAL WAR IN ANGOLA AND RECOMMENDING SECURITY COUNCIL CONSIDERATION OF PUNITIVE SANCTIONS AGAINST PORTUGAL.,"ANGOLA, PORTUGESE SUPPRESSION","R/16/1345ANGOLA, PORTUGESE SUPPRESSION"
16,785,0,1/4/1962,R/16/1349A,0,0,0,0,1,0,47,45,8,"TO ADOPT A U.S. REQUEST FOR A SEPARATE VOTE ON OPERATIVE PARAGRAPH 7 OF THE 45-POWER DRAFT RESOLUTION (A/L.384/REV.1 AND REV.1/ADD.1) DEPRECATING THE REPRESSIVE SITUATION IN ANGOLA, SAID PARAGRAPH URGING THE SPECIAL COMMITTEE ON ANGOLA TO CONSI",ANGOLA,R/16/1349AANGOLA
16,786,0,1/4/1962,R/16/1349B,,,,,,,37,44,20,"TO ADOPT THIS PHRASE IN OPERATIVE PARAGRAPH 6 (B) OF THE 45-POWER DRAFT RESOLUTION (A/L.384/REV.1 AND REV.1/ ADD.1):  \..THROUGH THE SPECIAL COMMITTEE OF 17 MEMBERS ESTABLISHED UNDER RESOLUTION 1654 (XVI).\\""	0	0	0	0	1	0",ANGOLA,R/16/1349BANGOLA
16,787,0,1/4/1962,R/16/1349C,0,0,0,0,1,0,44,32,26,"TO ADOPT OPERATIVE PARAGRAPH 7 OF THE 45-POWER DRAFT RESOL. (A/L.384/REV.1 AND REV.1/ADD.1), SAID PARAGRAPH CALLING UPON UN MEMBER-STATES TO DENY SUPPORT AND ASSISTANCE TO PORTUGUESE SUPPRESSIONS AND URGING PORTUGAL TO TAKE MEASURES TOWARD TRAN",ANGOLA,R/16/1349CANGOLA
16,788,0,1/4/1962,R/16/1350,0,0,0,0,1,0,99,2,1,"TO ADOPT WHOLE 45-POWER DRAFT RESOLUTION (A/L.384/REV.1 AND REV.1/ADD.1) MINUS PHRASE \THROUGH THE SPECIAL COMMITTEE OF 17 MEMBERS ESTABLISHED UNDER RESOL. 1654 XVI,\\ AND MINUS OPERATIVE PARAGRAPH 7.\""""","ANGOLA, SELF-DETERMINATION","R/16/1350ANGOLA, SELF-DETERMINATION"
16,789,0,2/6/1962,R/16/1356,0,0,0,0,0,0,53,11,29,"TO ADOPT A COSTA RICA MOTION FOR AN ADJOURNMENT OF MEETING, DURING THE DEBATE ON ITEM 78 RE CUBAN COMPLAINT OF NEW THREATS TO INTERNATIONAL PEACE AND SECURITY ARISING FROM NEW PLANS OF AGGRESSION AND ACTS OF INTERVENTION BY THE U.S.",U.S. THREATS TO CUBA,R/16/1356U.S. THREATS TO CUBA
16,790,0,2/7/1962,R/16/1361,0,0,0,0,0,0,97,0,3,"TO ADOPT PREAMBLE OF THE MONGOLIAN DRAFT RESOLUTION (A/L.385/REV.1) ON CUBAN COMPLAINT OF U.S. AGRESSION AND INTERVENTION, SAID PREAMBLE ACKNOWLEDGING CONSIDERATION OF THE 1ST COMM. REPORT ON ITEM 78.",U.S. THREATS TO CUBA,R/16/1361U.S. THREATS TO CUBA
16,791,0,2/7/1962,R/16/1362A,0,0,0,0,0,0,36,0,64,"TO ADOPT THE PHRASE \AND NON-INTERFERENCE IN THE INTERNAL AFFAIRS OF ANY STATE\\ IN OPERATIVE PARAGRAPH OF THE MONGOLIAN DRAFT RESOLUTION (A/L.385/REV.1).\""""",U.S. THREATS TO CUBA,R/16/1362AU.S. THREATS TO CUBA
16,792,0,2/7/1962,R/16/1362B,0,0,0,0,0,0,39,0,61,TO ADOPT OPERATIVE PARAGRAPH OF THE MONGOLIAN DRAFT RESOLUTION (A/L.385/REV.1) SAID PARAGRAPH RECALLING THE FUNDAMENTAL UN CHARTER PRINCIPLES OF EQUAL RIGHTS AND SELF-DETERMINATION OF PEOPLES AND NON-INTERFERENCE IN THE INTERNAL AFFAIRS OF ANY,U.S. THREATS TO CUBA,R/16/1362BU.S. THREATS TO CUBA
16,793,0,2/7/1962,R/16/1362C,0,0,0,0,0,0,37,45,18,TO ADOPT THE MONGOLIAN DRAFT RESOLUTION (A/L.385/REV.1).,U.S. THREATS TO CUBA,R/16/1362CU.S. THREATS TO CUBA
16,794,0,2/3/1962,R/16/1376,0,0,0,0,1,0,57,21,24,TO ADOPT 4TH COMM. DRAFT RESOLUTION (A/4997/ADD.2) ON GENERAL QUESTIONS RELATING TO THE TRANSMISSION AND EXAMINATION OF INFORMATION FROM NON-SELF-GOVERNING TERRITORIES; WHICH RESOLUTION CALLS ON THE SPECIAL COMM. UNDER RESOL. 1654 (XVI) TO MAKE,"RHODESIA, SELF-DETERMINATION","R/16/1376RHODESIA, SELF-DETERMINATION"
16,795,0,6/1/1962,R/16/1398,0,0,0,0,1,0,62,26,15,"TO ADOPT A GENERAL COMMITTEE RECOMMENDATION (A/5131) TO INCLUDE AN ITEM ON \QUESTION OF SOUTHERN RHODESIA,\\ IN THE AGENDA.\""""",RHODESIA,R/16/1398RHODESIA
16,796,0,6/2/1962,R/16/1510A,0,0,0,0,0,0,24,46,33,"TO ADOPT A U.S.S.R. AMENDMENT (A/L.388) TO 4TH COMM. DRAFT RESOL. (A/5142) TERMINATING THE TRUSTEESHIP AGREEMENT FOR RUANDA-URUNDI, AND CALLING FOR EVACUATION OF BELGIAN FORCES FROM RWANDA AND BURUNDI.  SAID  AMENDMENT INSERTING PHRASE \BY 1 JU","RWANDA-BURUNDI, BELGIAN TROOPS","R/16/1510ARWANDA-BURUNDI, BELGIAN TROOPS"
16,797,0,6/2/1962,R/16/1510B,,,,,,,94,0,9,"TO ADOPT PART 1 OF OPERATIVE PARAGRAPH 3 OF THE 4TH COMM. DRAFT RESOLUTION (A/5142), SAID PART READING: \CALLS UPON THE GOVERNMENT OF BELGIUM TO WITHDRAW AND EVACUATE ITS FORCES STILL REMAINING IN RWANDA AND BURUNDI.\\""	0	0	0	0	0	0","RWANDA-BURUNDI, BELGIAN TROOPS","R/16/1510BRWANDA-BURUNDI, BELGIAN TROOPS"
16,798,0,6/2/1962,R/16/1511A,0,0,0,0,0,0,75,12,16,"TO ADOPT OPERATIVE PARAGRAPH 5 OF THE 4TH COMM. DRAFT RESOL. (A/5142), SAID PARAGRAPH AUTHORIZING THE SECRETARY-GENERAL TO COMMIT UP TO $2 MILLION OF THE 1962 UN BUDGET FOR EXTRAORDINARY AND UNFORESEEN EXPENSES TO EMERGENCY MEASURES NECESSARY F",RWANDA-BURUNDI,R/16/1511ARWANDA-BURUNDI
16,799,0,6/2/1962,R/16/1511B,0,0,0,0,1,0,103,0,0,"TO ADOPT OPERATIVE PARAGRAPH 9 OF THE 4TH COMMITTEE DRAFT RESOLUTION (A/5142), SAID PARAGRAPH RECOMMENDING ADMISSION OF RWANDA AND BURUNDI INTO THE UN, UPON THEIR PROCLAMATION OF INDEPENCENCE ON 1 JULY 1962.","RWANDA-BURUNDI, SELF-DETERMINATION","R/16/1511BRWANDA-BURUNDI, SELF-DETERMINATION"
16,800,0,6/2/1962,R/16/1511C,0,0,0,0,1,0,93,0,10,TO ADOPT THE 4TH COMM. DRAFT RESOLUTION (A/5142).,"RWANDA-BURUNDI, SELF-DETERMINATION","R/16/1511CRWANDA-BURUNDI, SELF-DETERMINATION"
16,801,0,6/3/1962,R/16/1548,0,0,0,0,1,0,55,1,42,TO ADOPT A BULGARIAN AMENDMENT (A/L.387) TO THE 38-POWER DRAFT RESOLUTION (A/L.386/REV.1 AND ADD.1-4) AFFIRMING SOUTHERN PHODESIA AS A NON-SELF-GOVERNING TERRITORY AND URGING THE U.K. AS ADMINISTERING POWER TO CALL A FULLY-REPRESENTATIVE CONSTI,"RHODESIA, SELF-DETERMINATION","R/16/1548RHODESIA, SELF-DETERMINATION"
16,802,0,6/3/1962,R/16/1549A,0,0,0,0,1,0,75,1,23,"TO ADOPT OPERATIVE PARAGRAPH 2 OF THE 38-POWER DRAFT RESOL. (A/L.386/REV.1 AND ADD.1-4), SAID PARAGRAPH INCORPORATING BULGARIAN AMENDMENT (A/L.387) AND CALLING FOR AN ELECTED, FULLY-REPRESENTATIVE CONSTITUTIONAL CONVENTION TO BE CONVENED BY THE","RHODESIA, SELF-DETERMINATION","R/16/1549ARHODESIA, SELF-DETERMINATION"
16,803,0,6/3/1962,R/16/1549B,0,0,0,0,1,0,73,1,27,TO ADOPT 38-POWER DRAFT RESOLUTION (A/L.386/REV.1 AND ADD.1-4) INCLUDING BULGARIAN AMENDMENT (A/L.387).,"RHODESIA, SELF-DETERMINATION","R/16/1549BRHODESIA, SELF-DETERMINATION"
16,9014,0,8/1/1961,SS/3/139,0,0,0,0,0,0,66,0,31,TO ADOPT 32-POWER DRAFT RESOLUTION (A/L.351) URGING IMPLEMENTATION OF SECURITY COUNCIL RESOL. (S/4882) CALLING FOR A CEASEFIRE AND WITHDRAWAL OF FRENCH TROOPS FROM TUNISIA; AND ASKING FOR A NEGOTIATED SETTLEMENT BETWEEN FRANCE AND TUNISIA ON TH,"TUNISIA, FRENCH TROOPS","SS/3/139TUNISIA, FRENCH TROOPS"
17,804,0,7/5/1962,R/16/1398,0,0,0,0,1,0,55,35,13,"TO ADOPT GHANA MOTION FOR A 2/3 MAJORITY VOTE ON THE GENERAL COMMITTEE RECOMMENDATION (A/5131) TO INCLUDE AN ITEM ON SOUTHERN RHODESIA, IN THE AGENDA.",SOUTHERN RHODESIA,R/16/1398SOUTHERN RHODESIA
17,805,0,9/5/1962,R/17/52,0,0,0,0,1,0,88,1,14,TO ADOPT DUTCH-INDONESIAN DRAFT RESOL. (A/L.393) TAKING NOTE OF THE 1962 AGREEMENT BETWEEN THE REPUBLIC OF INDONESIA AND THE KINGDOM OF THE NETHERLANDS REGARDING WEST NEW GUINEA AND AUTHORIZING THE SECRETARY-GENERAL TO FULFILL THE RESPONSIBILIT,WEST IRIAN,R/17/52WEST IRIAN
17,806,0,9/1/1962,R/17/97,0,0,0,0,0,0,43,34,19,"TO ADOPT A GENERAL COMMITTEE RECOMMENDATION (A/5230) TO INCLUDE ITEM 85 ON \QUESTION OF HUNGARY\\, IN THE AGENDA.\""""",HUNGARY,R/17/97HUNGARY
17,807,0,10/7/1962,R/17/484,0,0,0,0,1,0,83,2,11,TO ADOPT 4TH COMM. DRAFT RESOL. (A/5256 AND CORR.1) URGING THE U.K. TO SECURE THE RELEASE OF JOSEPH NKOMO AND OTHER NATIONALIST LEADERS AND THE LIFTING OF THE BAN ON THE ZIMBABWE PEOPLE'S UNION IN SOUTHERN RHODESIA.,RHODESIA,R/17/484RHODESIA
17,808,0,10/4/1962,R/17/647,0,0,0,0,0,0,41,56,12,"TO ADOPT U.S.S.R. DRAFT RESOLUTION (A/L.395) REMOVING NATIONALIST CHINA REPRESENTATION AND INSTALLING COMMUNIST CHINA REPRESENTATION, IN THE UN.",CHINA REPRESENTATION,R/17/647CHINA REPRESENTATION
17,809,0,10/5/1962,R/17/655,0,0,0,0,1,0,80,2,19,"TO ADOPT 4TH COMMITTEE DRAFT RESOLUTION (A/C.4/L.753) REAFFIRMING EARLIER RESOLUTIONS FOR THE U.K. AS ADMINISTERING AUTHORITY OF SOUTHERN PHODESIA TO SUSPEND 1961 CONSTITUTION AND THE PENDING ELECTIONS, CALL A FULLY-REPRESENTATIVE NEW CONSTITUT","RHODESIA, POLITICAL PRISONERS","R/17/655RHODESIA, POLITICAL PRISONERS"
